battleNum,battleDetail,beginDate,endDate,unknownDay,lat,lng,shrtNm,desc,type,killed,usCasTot,csCasTot
746,,1864-10-01,1864-10-01,False,0.234423232521276,-0.587097342210602,,"Skirmish at Salt Springs, Ga.",Skirmish,0,0,0
747,,1864-07-14,1864-07-14,False,0.0172700265452571,-0.0439648649089933,,Skirmish at Ten Island Ford [Rousseau' Raid],Skirmish,0,0,0
748,AR013,1864-04-09,1864-04-12,False,0.310937403038957,-0.858079471307191,,"Skirmishes on Prairie D'Ane, AR",Skirmish,0,0,0
749,,1864-07-19,1864-07-19,False,0.315098702964336,-0.786588700357129,,"Skirmishes on Peach Tree Creek, GA",Skirmish,0,0,0
750,,1864-07-04,1864-07-04,False,0.0441279418741227,-0.110308434241603,,"Skirmish at Nicka-jack Creek, GA",Skirmish,0,0,0
751,GA016,1864-07-20,1864-07-20,False,0.255355356270234,-0.637459055388559,Peach Tree Creek,Battle of Peach Tree Creek,Battle,6506,1710,4796
752,,1864-04-25,1864-04-26,False,0.119781846061726,-0.327363903036196,,"Skirmishes in Moro Bottom, AR",Skirmish,0,0,0
753,,1864-02-18,1864-02-18,False,0.149242836872424,-0.390669531738462,,"Skirmish at Aberdeen, MS",Skirmish,0,0,0
754,,1865-10-02,1865-10-03,False,0.145402985530993,-0.364157594418861,,"Skirmish at Sweet Water Creek, near Powder Springs, Ga.",Skirmish,0,0,0
755,,1866-07-03,1866-07-03,False,0.212691396736145,-0.530980331148325,,"Skirmish at Howell's Ferry, GA",Skirmish,0,0,0
756,,1864-10-19,1864-10-19,False,0.292518789234593,-0.730268012521335,,"Skirmish near Howell's Ferry, Ga.",Skirmish,0,0,0
757,AR012,1864-04-03,1864-04-04,False,0.260761470573069,-0.718768259564368,,"Engagement at Elkin's Ferry, Little Missouri River.",Battle,92,38,54
758,,1864-07-18,1864-07-18,False,0.279793440178824,-0.697676610981704,,"Skirmish at Buck Head, GA",Skirmish,0,0,0
759,,1864-07-04,1864-07-04,False,0.184946316338318,-0.462016103580422,,"Skirmish at Ruff's Mill, GA",Skirmish,0,0,0
760,,1864-03-28,1864-03-28,False,0.314665399894484,-0.856682849742328,,"Skirmish at Mount Elba, AR",Skirmish,0,0,0
761,,1864-03-30,1864-03-30,False,0.288351851011311,-0.785043686200259,,"Action at Mount Elba, AR",Skirmish,0,0,0
762,,1864-10-03,1864-10-03,False,0.278949096838844,-0.759444499754605,,Skirmish near Mount Elba. Ark.,Skirmish,0,0,0
763,,1865-02-14,1865-02-14,False,0.0879805464536553,-0.210541309743663,,"Skirmish at Wolf's Plantation, S.C.",Skirmish,0,0,0
764,,1864-10-02,1864-10-03,False,0.210763245412064,-0.52693497284986,,"Skirmishes at the Sweet Water and Noyes' Creeks, near Powder Springs, Ga.",Skirmish,0,0,0
765,,1864-07-17,1864-07-17,False,0.0970055903224308,-0.24195512919164,,"Skirmish at Pace's Ferry, GA",Skirmish,0,0,0
766,,1864-06-20,1864-06-20,False,0.0648276775149049,-0.162131981231806,,"Skirmish at Powder Springs, GA",Skirmish,0,0,0
767,,1863-08-14,1863-08-14,False,0.210935834681097,-0.558977523777624,,"Skirmish at Craven's Plantation, Miss.",Skirmish,0,0,0
768,,1863-02-23,1863-02-23,False,0.136791356154652,-0.314876665165878,,"Engagement at Fort Caswell, N.C.",Battle,0,0,0
769,,1864-10-19,1864-10-19,False,0.0550258745470272,-0.137213552390371,,"Skirmish at Ruff's Station, Ga.",Skirmish,0,0,0
770,,1864-02-19,1864-02-19,False,0.133986233117283,-0.351797369348702,,"Skirmish near Houston, MS",Skirmish,0,0,0
771,,1864-02-19,1864-02-19,False,0.0801501836087903,-0.209777355905557,,"Skirmish at Egypt Station, MS",Skirmish,0,0,0
772,,1864-01-19,1864-01-19,False,0.0405430815541322,-0.109848144562112,,"Skirmish at Branchville, Ark.",Skirmish,0,0,0
773,,1864-03-27,1864-03-27,False,0.171472446112441,-0.464590488116426,,"Affair at Branchville, AR",Skirmish,0,0,0
774,,1866-07-04,1866-07-04,False,0.167111768682221,-0.416369194873537,,"Skirmish at Rottenwood Creek, GA",Skirmish,0,0,0
775,,1864-07-02,1864-07-02,False,0.151255684731115,-0.377300587646784,,"Skirmish at Olley's Creek, GA [Near Anderson's Mill]",Skirmish,0,0,0
776,,1864-01-11,1864-01-11,False,0.326285988232173,-0.752742263689684,,"Affair at Lockwood's Folly Inlet, N. C.",Skirmish,0,0,0
777,,1864-01-04,1864-01-04,False,0.0290666791199241,-0.0670568722770421,,"Affair at Lockwood's Folly Inlet, N. C. ",Skirmish,0,0,0
778,GA014,1864-06-22,1864-06-22,False,0.225301004672493,-0.562001142065307,,"Skirmish at Kolb's Farm, GA",Skirmish,0,0,0
779,,1865-02-17,1865-02-17,False,0.302784410024227,-0.69644243889604,,"Skirmish near Smithville, N. C.",Skirmish,0,0,0
780,,1864-05-24,1864-05-24,False,0.213879620883916,-0.534887054140387,,"Skirmish near Dallas, GA",Skirmish,0,0,0
781,GA011,1864-05-26,1864-06-01,False,0.264292679064793,-0.660964013081758,Dallas,Combats at and about Dallas,Battle,5400,2400,3000
782,,1864-10-07,1864-10-07,False,0.255265074786419,-0.638387067048057,,"Skirmish at Dallas, Ga.",Skirmish,0,0,0
783,,1865-07-04,1865-07-04,False,0.0921711845028213,-0.229388673583764,,"Skirmish at Dow Station, GA",Skirmish,0,0,0
784,,1864-07-08,1864-07-08,False,0.289809988104311,-0.721255691485611,,"Skirmish at Isham's Ford, GA",Skirmish,0,0,0
785,,1864-02-17,1864-02-17,False,0.0396686257942187,-0.104018283371264,,"Skirmish in the Houlka Swamp, near Houston, MS",Skirmish,0,0,0
786,,1864-06-09,1864-06-09,False,0.179342512446155,-0.44744812714976,,"Skirmish at Lost Mountain, GA",Skirmish,0,0,0
787,,1864-10-04,1864-10-07,False,0.242211079848522,-0.604301192031535,,"Skirmishes near Lost Mountain, Ga.",Skirmish,0,0,0
788,,1865-04-18,1865-04-18,False,0.17688342047192,-0.419781958019458,,"Skirmish at Beech Creek, near Statesburg. SC",Skirmish,0,0,0
789,,1865-04-15,1865-04-15,False,0.194008233726925,-0.460139273312547,,"Skirmish near Statesburg, SC",Skirmish,0,0,0
790,GA015,1864-06-27,1864-06-27,False,0.14099530129854,-0.351285122463445,Kennesaw Mountain,Battle at Kennesaw Mountain,Battle,4000,3000,1000
791,,1864-10-27,1864-10-27,False,0.140892795561885,-0.348487295527773,,"Skirmish near Lawrenceville, GA",Skirmish,0,0,0
792,,1864-06-19,1864-06-19,False,0.0142384306292226,-0.0354646313596445,,"Skirmish at Noyes' Creek, GA",Skirmish,0,0,0
793,,1864-10-28,1864-10-28,False,0.0553352831407985,-0.139428821926554,,"Skirmish at Ladiga, Ala.",Skirmish,0,0,0
794,,1864-06-22,1864-06-22,False,0.304475188800906,-0.817118097226142,,"Skirmish at White River Station, AR",Skirmish,28,4,24
795,GA010,1864-05-25,1864-05-26,False,0.303733222408842,-0.758236771366244,,Battle of New Hope Church,Battle,1950,1600,350
796,,1864-10-05,1864-10-05,False,0.138432527661029,-0.345581665361844,,"Skirmish near New Hope Church, Ga.",Skirmish,0,0,0
797,,1865-01-13,1865-01-13,False,0.322563640465434,-0.739894493807857,,Bombardment of Fort Fisher by naval fleet.,Battle,0,0,0
798,,1864-06-15,1864-06-15,False,0.128413052438898,-0.320064873982689,,"Skirmish at Gilgal Church, GA",Skirmish,0,0,0
799,,1865-01-13,1865-01-13,False,0.0324825769073881,-0.0745081502225793,,"Skirmish near Fort Fisher, N. C.",Skirmish,0,0,0
800,,1865-01-13,1865-01-15,False,0.111832013424961,-0.256518947979934,,"Combined military and naval operations against Fort Fisher, N. C.",Battle,0,0,0
801,NC015,1865-01-15,1865-01-15,False,0.147846592505102,-0.339128762957262,Ft. Fisher,Assault and capture of Fort Fisher,Battle,3438,955,2483
802,GA012,1864-05-27,1864-05-27,False,0.160119930308771,-0.399478150136808,Pickett's Mills,Battle of Pickett's Mills,Battle,2100,1600,500
803,,1863-12-08,1863-12-08,False,0.167451500740231,-0.456427651186142,,"Skirmish at Princeton, Ark.",Skirmish,0,0,0
804,,1864-04-28,1864-04-28,False,0.0418798974447722,-0.114153310887833,,"Skirmish near Princeton, AR",Skirmish,0,0,0
805,,1864-10-03,1864-10-03,False,0.122194749734361,-0.304088422959599,,"Skirmish at Kenesaw Water-Tank, Ga,",Skirmish,0,0,0
806,,1864-06-15,1864-06-15,False,0.149139400395683,-0.371411038168197,,"Skirmish at Pine Hill, GA",Skirmish,0,0,0
807,,1864-06-22,1864-06-22,False,0.16457954092711,-0.409862571492224,,"Skirmish at Cheney's Farm, GA",Skirmish,0,0,0
808,,1864-10-09,1864-10-10,False,0.00205533065837985,-0.00514220318168083,,"Skirmishes near Van Wert, Ga.",Skirmish,0,0,0
809,,1864-06-19,1864-06-19,False,0.287292284528291,-0.714978943828713,,"Skirmish at Noonday Creek, GA",Skirmish,0,0,0
810,,1864-06-25,1864-06-25,False,0.180343334111561,-0.44868368352846,,"Skirmish at Brush Mountain, GA",Skirmish,0,0,0
811,,1865-02-16,1865-02-17,False,0.138577987575269,-0.330349378720131,,"Skirmishes about Columbia, S.C.",Skirmish,0,0,0
812,,1863-12-09,1863-12-09,False,0.175018069719755,-0.45685704738544,,"Skirmish at Okolona, Miss.",Skirmish,0,0,0
813,,1864-02-18,1864-02-18,False,0.0129216596005386,-0.0337299529235721,,"Affair near Okolona, MS",Skirmish,0,0,0
814,,1864-02-21,1864-02-21,False,0.00586711079664748,-0.0153151667112522,,"Skirmish near Okolona, MS",Skirmish,0,0,0
815,MS013,1864-02-22,1864-02-22,False,0.20097780399938,-0.524620836420998,,Battle of Okolona,Battle,100,100,0
816,,1864-06-23,1864-06-23,False,0.262776145492427,-0.685935653074147,,"Skirmish at Okolona, Miss.",Skirmish,0,0,0
817,,1864-12-27,1864-12-27,False,0.185553425382208,-0.484357930516026,,"Skirmish at Okolona, Miss.",Skirmish,0,0,0
818,,1864-04-02,1864-04-03,False,0.129684985566342,-0.355974128029268,,"Skirmishes at Okolona, MS",Skirmish,0,0,0
819,,1863-08-23,1863-08-23,False,0.227319378100317,-0.520662769256305,,Capture of blockade-runner Hebe by U.S. Navy.,Skirmish,0,0,0
820,,1864-06-12,1864-06-12,False,0.191984066780131,-0.477211912379575,,"Skirmish at McAfee's Cross-Roads, GA",Skirmish,0,0,0
821,,1865-01-19,1865-01-19,False,0.104825898418707,-0.240050548699084,,"Skirmish at Half-Moon Battery, N. C.",Skirmish,0,0,0
822,,1864-04-02,1864-04-02,False,0.283257636996515,-0.777984335263974,,"Skirmish on Wolf Creek, AR",Skirmish,0,0,0
823,,1864-01-29,1864-01-29,False,0.16393260032438,-0.438359514361847,,"Firing on steamer Sir William Wallace, Mississippi River.",Skirmish,7,7,0
824,AR006,1863-01-10,1863-01-11,False,0.147349616593785,-0.395612291068655,Arkansas Post,Engagement at Arkansas Post,Battle,6065,1061,5004
825,,1864-05-24,1864-05-24,False,0.087946646556314,-0.219272991789095,,Skirmish at Burnt Hickory .,Skirmish,0,0,0
826,,1864-06-09,1864-06-09,False,0.0228631230744312,-0.0568396372850422,,"Skirmishes near Big Shanty, GA",Skirmish,0,0,0
827,,1864-10-03,1864-10-03,False,0.222680660298534,-0.55360275674312,,"Skirmish at Big Shanty, Ga.",Skirmish,0,0,0
828,,1865-02-18,1865-02-18,False,0.271485371818646,-0.621936296907521,,"Skirmish at Orton Pond, N. C.",Skirmish,0,0,0
829,,1865-02-11,1865-02-11,False,0.312934099429053,-0.716352189927224,,"Action near Sugar Loaf, N. C.",Skirmish,0,0,0
830,,1864-04-02,1864-04-02,False,0.0179750148234642,-0.04933173168796,,"Skirmish at Antoine, AR or Terre Noir Creek",Skirmish,0,0,0
831,,1865-02-18,1865-02-18,False,0.188502838944832,-0.43163599310105,,"Action at Fort Anderson, N. C.",Skirmish,0,0,0
832,,1865-02-19,1865-02-19,False,0.239427139048929,-0.548243047782283,,"Capture of Fort Anderson, N. C.",Skirmish,0,0,0
833,,1864-10-04,1864-10-04,False,0.207275915779485,-0.515052711595502,,"Skirmish at Moon's Station, Ga.",Skirmish,0,0,0
834,,1862-12-03,1862-12-03,False,0.0108952714966105,-0.0287664390185759,,"Skirmish at Oakland, Miss.",Skirmish,0,0,0
835,,1864-10-25,1864-10-25,False,0.082638433769009,-0.208504396893781,,"Skirmish on the Gadsden road, Ala.",Skirmish,0,0,0
836,,1864-10-04,1864-10-04,False,0.135013197062386,-0.335609385041391,,"Skirmish at Acworth, Ga.",Skirmish,0,0,0
837,,1862-12-30,1862-12-30,False,0.149116983902585,-0.378863170455972,,"Capture of Confederates at Blountsville, TN",Skirmish,0,0,0
838,,1863-09-22,1863-09-22,False,0.201665365690172,-0.512373425326617,,"Engagement at Blountsville, Tenn.",Battle,0,0,0
839,,1863-10-14,1863-10-14,False,0.247046459548509,-0.627673672474597,,"Skirmish at Blountsville, Tenn.",Skirmish,0,0,0
840,,1863-10-10,1863-10-10,False,0.165826685308459,-0.450806247299924,,"Skirmish st Tulip, Ark.",Skirmish,0,0,0
841,,1863-10-12,1863-10-12,False,0.146541783781531,-0.398379497825124,,"Skirmish at Tulip, Ark.",Skirmish,0,0,0
842,,1863-10-27,1863-10-27,False,0.160568918528797,-0.43651280528419,,"Skirmish at Tulip, Ark.",Skirmish,0,0,0
843,,1865-04-18,1865-04-18,False,0.184237084443086,-0.434469623083553,,"Skirmish at Bradford Springs, SC",Skirmish,0,0,0
844,,1864-10-25,1864-10-25,False,0.260664693879538,-0.65675955724544,,"Skirmish at Turkeytown, Ala.",Skirmish,0,0,0
845,,1864-05-23,1864-05-23,False,0.327364519597251,-0.8150947867376,,"Action at Stilesborough, GA",Skirmish,0,0,0
846,,1864-06-09,1864-06-09,False,0.340498441422502,-0.847796532248544,,"Skirmish near Stilesborough, GA",Skirmish,0,0,0
847,,1863-02-15,1863-02-15,False,0.206164226334864,-0.562248784448263,,"Skirmish near Arkadelphia, Ark.",Skirmish,0,0,0
848,,1864-03-20,1864-03-20,False,0.171911716197257,-0.468835719866,,"Skirmish at Arkadelphia, Ark.",Skirmish,0,0,0
849,,1864-03-29,1864-03-29,False,0.181094057841911,-0.493877699844183,,"Skirmish at Arkadelphia, AR",Skirmish,0,0,0
850,,1864-03-31,1864-03-31,False,0.300645227726396,-0.819916320325998,,"Skirmish near Arkadelphia, AR",Skirmish,0,0,0
851,,1864-04-01,1864-04-01,False,0.0109032700563859,-0.0297352767970369,,"Skirmish at Arkadelphia, AR",Skirmish,0,0,0
852,,1864-05-20,1864-05-20,False,0.257363181593982,-0.639781393042181,,"Skirmish at Etowah River, near Cartersville.",Skirmish,0,0,0
853,,1865-04-18,1865-04-18,False,0.0203500228415929,-0.0480458494162191,,"Skirmish at Boykins' Mill, SC",Skirmish,0,0,0
854,,1864-10-13,1864-10-13,False,0.322660762151029,-0.8063626574745,,"Skirmishes on the Cave Spring road, Ga.",Skirmish,0,0,0
855,,1865-02-19,1865-02-20,False,0.013413204549032,0.0306437308601157,,"Skirmish at Town Creek, N. C.",Skirmish,0,0,0
856,,1862-12-04,1862-12-04,False,0.160396377290806,-0.420965100694859,,"Skirmish at Water Valley, Miss.",Skirmish,0,0,0
857,,1862-12-18,1862-12-18,False,0.00763743661933025,-0.0200446813688183,,"Skirmish near Water Valley, Miss.",Skirmish,0,0,0
858,,1864-10-23,1864-10-23,False,0.249118643235515,-0.626028642615459,,"Skirmish at King's Hill, Ala.",Skirmish,0,0,0
859,,1865-01-04,1865-01-04,False,0.122833321643254,-0.315253151978195,,"Skirmish near Thorn Hill, Ala.",Skirmish,0,0,0
860,GA023,1864-10-05,1864-10-05,False,0.101551111831819,-0.251833004632238,,Battle of Allatoona,Battle,1505,706,799
861,,1864-07-24,1864-07-24,False,0.232461750787244,-0.57695253549788,,"Skirmish near Cartersville, GA",Skirmish,0,0,0
862,,1864-09-20,1864-09-20,False,0.158776784559661,-0.394072005909216,,"Skirmish at Cartersville, Ga.",Skirmish,0,0,0
863,,1864-10-21,1864-10-21,False,0.284807511958091,-0.714617948907615,,"Skirmish at Leesburg, Ala.",Skirmish,0,0,0
864,,1864-04-29,1864-04-29,False,0.250394926178686,-0.677948091270513,,Skirmish near Saline Bottom.,Skirmish,0,0,0
865,AR016,1864-04-30,1864-04-30,False,0.15825639228709,-0.428301949732043,,Battle of Jenkins' Ferry,Battle,971,528,443
866,,1865-02-21,1865-02-21,False,0.0379596612918759,-0.0865046943478963,,"Skirmish at Eagle Island, N. C.",Skirmish,0,0,0
867,,1864-05-24,1864-05-24,False,0.0493154323033947,-0.122285873132799,,"Skirmish at Cass Station, GA",Skirmish,0,0,0
868,AR011,1863-10-25,1863-10-25,False,0.338447170898376,-0.909693291473233,,"Action at Pine Bluff, Ark.",Skirmish,0,0,0
869,,1864-05-01,1864-05-01,False,0.072388036835885,-0.194567770555525,,"Skirmish at Pine Bluff, Ark.",Skirmish,0,0,0
870,,1864-05-21,1864-05-21,False,0.2546195476871,-0.684377694143743,,"Skirmish at Pine Bluff, Ark.",Skirmish,0,0,0
871,,1864-07-30,1864-07-30,False,0.0165551033642347,-0.044497539837945,,"Skirmish near Pine Bluff, Ark.",Skirmish,0,0,0
872,,1864-08-18,1864-08-18,False,0.325617303942373,-0.875208606996808,,"Skirmishes near Pine Bluff, Ark.",Skirmish,0,0,0
873,,1864-07-22,1864-07-22,False,0.23019151957776,-0.618718958583921,,"Skirmish near Pine Bluff, AR",Skirmish,0,0,0
874,,1865-03-04,1865-03-04,False,0.330227325785702,-0.887599627826702,,"Affair near Pine Bluff, Ark.",Skirmish,0,0,0
875,,1864-05-18,1864-05-19,False,0.112575097285325,-0.279309670100046,,"Combats near Kingston, GA",Skirmish,0,0,0
876,,1864-10-20,1864-10-20,False,0.00790158549533306,-0.0197671050879914,,"Skirmish at Blue Pond, Ala.",Skirmish,0,0,0
877,,1863-04-19,1863-04-19,False,0.215798487976639,-0.560837712512318,,"Skirmish at Pontotoc, Miss.",Skirmish,0,0,0
878,,1864-07-11,1864-07-12,False,0.249865649160434,-0.64937470333765,,"Skirmishes at and near Pontotoc, Miss.",Skirmish,0,0,0
879,,1864-02-17,1864-02-17,False,0.206428565177558,-0.536484191829218,,"Skirmish near Pontotoc, MS",Skirmish,0,0,0
880,,1865-02-22,1865-02-22,False,0.19927643223517,-0.469042832791098,,"Skirmish near Camden, S.C.",Skirmish,0,0,0
881,,1865-02-23,1865-02-23,False,0.320532004864339,-0.754445660610566,,"Skirmish near Camden, S.C.",Skirmish,0,0,0
882,,1865-02-24,1865-02-24,False,0.0789118737260002,-0.18573721126047,,"Skirmish at Camden, S.C.",Skirmish,0,0,0
883,,1864-05-18,1864-05-19,False,0.180377227420519,-0.446958219622671,,"Combats near Cassville, GA",Skirmish,0,0,0
884,,1864-05-24,1864-05-24,False,0.231447505289672,-0.573505682395322,,"Skirmish at Cassville, GA",Skirmish,0,0,0
885,,1864-05-15,1864-05-15,False,0.263074197975137,-0.654173786787118,,"Skirmish near Rome, GA",Skirmish,0,0,0
886,,1864-05-16,1864-05-16,False,0.0508284245058291,-0.126392566018747,,Action at Rome  Cross-Roads.,Skirmish,0,0,0
887,,1864-05-17,1864-05-17,False,0.339910427939052,-0.845238695108877,,"Action at Rome, GA",Skirmish,0,0,0
888,,1864-10-10,1864-10-11,False,0.204115815845584,-0.507564851371199,,"Skirmishes near Rome, Ga.",Skirmish,0,0,0
889,MS015,1864-07-14,1864-07-15,False,0.197519260263433,-0.511659465425326,,Engagement at Harrisburg,Battle,1818,510,1308
890,,1864-10-12,1864-10-13,False,0.125919286139771,-0.313094011126865,,"Skirmishes on the Coosaville road, near Rome, Ga.",Skirmish,0,0,0
891,,1864-10-02,1864-10-02,False,0.191320336782897,-0.479986706574872,,"Skirmish near Sand Mountain, Ga.",Skirmish,0,0,0
892,,1864-07-15,1864-07-15,False,0.340583122085128,-0.880722492573642,,"Action at Old Town Creek, Miss.",Skirmish,0,0,0
893,,1863-06-19,1863-06-20,False,0.329564705000539,-0.863882804470451,,"Skirmishes near Panola, Miss.",Skirmish,0,0,0
894,,1863-08-20,1863-08-20,False,0.0724570708838667,-0.189930586161424,,"Skirmish at Panola, Miss. ",Skirmish,0,0,0
