BattlefieldCode,UnitCode,Comment,companies,batteries,detachment,section
VA032,CVA0055RI,,,,,
VA032,CVA0056RI,,,,,
VA032,CVA0058RI,,,,,
VA032,CVA0061RI,,,,,
VA032,CVAGBROCA,,,,,
VA032,CVAPARKCAL,,,,,
VA032,UCT0005RI,,,,,
VA032,UCT0014RI,,,,,
VA032,UCT0017RI,,,,,
VA032,UCT0020RI,,,,,
VA032,UCT0027RI,,,,,
VA032,UDE0001RI01,,,,,
VA032,UDE0002RI,,,,,
VA032,UIL0008RC,,,,,
VA032,UIL0082RI,,,,,
VA032,UIN0007RI01,,,,,
VA032,UIN0014RI,,,,,
VA032,UIN0019RI,,,,,
VA032,UIN0020RI,,,,,
VA032,UIN0027RI,,,,,
VA032,UMA0001RC,,,,,
VA032,UMA0001RI,,,,,
VA032,UMA0002CS,,,,,
VA032,UMA0002RI,,,,,
VA032,UMA0003YAL,,,,,
VA032,UMA0005YAL,,,,,
VA032,UMA0009RI,,,,,
VA032,UMA0011RI,,,,,
VA032,UMA0012RI,,,,,
VA032,UMA0013RI,,,,,
VA032,UMA0016RI,,,,,
VA032,UMA0018RI,,,,,
VA032,UMA0022RI,,,,,
VA032,UMA0028RI,,,,,
VA032,UMA0032RI,,,,,
VA032,UMA0033RI,,,,,
VA032,UMD0003RI,,,,,
VA032,UME0002RI,,,,,
VA032,UME0003RI,,,,,
VA032,UME0004RI,,,,,
VA032,UME0010RI,,,,,
VA032,UME0016RI,,,,,
VA032,UME0017RI,,,,,
VA032,UME0020RI,,,,,
VA032,UMI0001RI01,,,,,
VA032,UMI0003RI01,,,,,
VA032,UMI0004RI01,,,,,
VA032,UMI0005RI,,,,,
VA032,UMI0016RI,,,,,
VA032,UMI0024RI,,,,,
VA032,UNH0001YAL,,,,,
VA032,UNH0005RI,,,,,
VA032,UNH0012RI,,,,,
VA032,UNJ0005RI,,,,,
VA032,UNJ0006RI,,,,,
VA032,UNJ0007RI,,,,,
VA032,UNJ0008RI,,,,,
VA032,UNJ0011RI,,,,,
VA032,UNJ0012RI,,,,,
VA032,UNJ0013RI,,,,,
VA032,UNJ0022RI,,,,,
VA032,UNJ0024RI,,,,,
VA032,UNJ0028RI,,,,,
VA032,UNJ0029RI,,,,,
VA032,UNJ0030RI,,,,,
VA032,UNJ0031RI,,,,,
VA032,UNY0001RAL,"Batteries ""B,"" ""C,"" ""D,"" ""G,"" ""I,"" ""K,"" ""L"" and ""M""",,8,,
VA032,UNY0001RI,,,,,
VA032,UNY0002RI01,,,,,
VA032,UNY0002YAL,,,,,
VA032,UNY0004RI,,,,,
VA032,UNY0005RI,,,,,
VA032,UNY0006RC,,,,,
VA032,UNY0006YAL,,,,,
VA032,UNY0007RI01,,,,,
VA032,UNY0010RI,,,,,
VA032,UNY0010YAL,,,,,
VA032,UNY0011YAL,,,,,
VA032,UNY0012RI,,,,,
VA032,UNY0013RI,,,,,
VA032,UNY0013YAL,,,,,
VA032,UNY0014RI,,,,,
VA032,UNY0014YAL,,,,,
VA032,UNY0015RE01,,,,,
VA032,UNY0015YAL,,,,,
VA032,UNY0017RI,,,,,
VA032,UNY0022RI,,,,,
VA032,UNY0024RI,,,,,
VA032,UNY0025RI,,,,,
VA032,UNY0026RI,,,,,
VA032,UNY0028RI,,,,,
VA032,UNY0029RI,,,,,
VA032,UNY0030RI,,,,,
VA032,UNY0037RI,,,,,
VA032,UNY0038RI,,,,,
VA032,UNY0040RI,,,,,
VA032,UNY0041RI,,,,,
VA032,UNY0044RI,,,,,
VA032,UNY0045RI,,,,,
VA032,UNY0050RE,,,,,
VA032,UNY0052RI,,,,,
VA032,UNY0054RI,,,,,
VA032,UNY0057RI,,,,,
VA032,UNY0058RI,,,,,
VA032,UNY0060RI,,,,,
VA032,UNY0061RI,,,,,
VA032,UNY0063RI,,,,,
VA032,UNY0064RI,,,,,
VA032,UNY0066RI,,,,,
VA032,UNY0068RI,,,,,
VA032,UNY0069RI,,,,,
VA032,UNY0070RI,,,,,
VA032,UNY0071RI,,,,,
VA032,UNY0072RI,,,,,
VA032,UNY0073RI,,,,,
VA032,UNY0074RI,,,,,
VA032,UNY0076RI,,,,,
VA032,UNY0078RI,,,,,
VA032,UNY0083RI,,,,,
VA032,UNY0084RI,,,,,
VA032,UNY0086RI,,,,,
VA032,UNY0088RI,,,,,
VA032,UNY0093RI,,,,,
VA032,UNY0094RI,,,,,
VA032,UNY0095RI,,,,,
VA032,UNY0097RI,,,,,
VA032,UNY0102RI,,,,,
VA032,UNY0104RI,,,,,
VA032,UNY0107RI,,,,,
VA032,UNY0108RI,,,,,
VA032,UNY0119RI,,,,,
VA032,UNY0120RI,,,,,
VA032,UNY0123RI,,,,,
VA032,UNY0124RI,,,,,
VA032,UNY0134RI,,,,,
VA032,UNY0136RI,,,,,
VA032,UNY0137RI,,,,,
VA032,UNY0140RI,,,,,
VA032,UNY0145RI,,,,,
VA032,UNY0146RI,,,,,
VA032,UNY0147RI,,,,,
VA032,UNY0149RI,,,,,
VA032,UNY0154RI,,,,,
VA032,UNY0157RI,,,,,
VA032,UOH0001RAL1,"Batteries ""H,"" ""I,"" ""K"" and ""L""",,4,,
VA032,UOH0004RI01,,,,,
VA032,UOH0005RI01,,,,,
VA032,UOH0007RI01,,,,,
VA032,UOH0008RI01,,,,,
VA032,UOH0028RI,,,,,
VA032,UOH0029RI,,,,,
VA032,UOH0055RI,,,,,
VA032,UOH0061RI02,,,,,
VA032,UOH0066RI,,,,,
VA032,UOH0073RI,,,,,
VA032,UOH0075RI,,,,,
VA032,UOH0082RI,,,,,
VA032,UOH0107RI,,,,,
VA032,UPA0001RAL,"Batteries ""B"" and ""G"" ",,2,,
VA032,UPA0006RC,,,,,
VA032,UPA0008RC,,,,,
VA032,UPA000CYAL,,,,,
VA032,UPA000EYAL,,,,,
VA032,UPA000FYAL,,,,,
VA032,UPA0011RI01,,,,,
VA032,UPA0017RC,,,,,
VA032,UPA0026RI,,,,,
VA032,UPA0027RI,,,,,
VA032,UPA0028RI,,,,,
VA032,UPA0029RI,,,,,
VA032,UPA0046RI,,,,,
VA032,UPA0053RI,,,,,
VA032,UPA0056RI,,,,,
VA032,UPA0057RI,,,,,
VA032,UPA0062RI,,,,,
VA032,UPA0063RI,,,,,
VA032,UPA0068RI,,,,,
VA032,UPA0073RI,,,,,
VA032,UPA0074RI,,,,,
VA032,UPA0075RI,,,,,
VA032,UPA0081RI,,,,,
VA032,UPA0083RI,,,,,
VA032,UPA0084RI,,,,,
VA032,UPA0088RI,,,,,
VA032,UPA0090RI,,,,,
VA032,UPA0091RI,,,,,
VA032,UPA0099RI,,,,,
VA032,UPA0105RI,,,,,
VA032,UPA0107RI,,,,,
VA032,UPA0109RI,,,,,
VA032,UPA0110RI,,,,,
VA032,UPA0111RI,,,,,
VA032,UPA0114RI,,,,,
VA032,UPA0115RI,,,,,
VA032,UPA0116RI,,,,,
VA032,UPA0118RI,,,,,
VA032,UPA0121RI,,,,,
VA032,UPA0122RI,,,,,
VA032,UPA0123RI,,,,,
VA032,UPA0124RI,,,,,
VA032,UPA0125RI,,,,,
VA032,UPA0126RI,,,,,
VA032,UPA0128RI,,,,,
VA032,UPA0129RI,,,,,
VA032,UPA0130RI,,,,,
VA032,UPA0131RI,,,,,
VA032,UPA0132RI,,,,,
VA032,UPA0133RI,,,,,
VA032,UPA0134RI,,,,,
VA032,UPA0135RI,,,,,
VA032,UPA0136RI,,,,,
VA032,UPA0137RI,,,,,
VA032,UPA0140RI,,,,,
VA032,UPA0141RI,,,,,
VA032,UPA0142RI,,,,,
VA032,UPA0143RI,,,,,
VA032,UPA0145RI,,,,,
VA032,UPA0147RI,,,,,
VA032,UPA0148RI,,,,,
VA032,UPA0149RI,,,,,
VA032,UPA0150RI,,,,,
VA032,UPA0151RI,,,,,
VA032,UPA0153RI,,,,,
VA032,UPA0155RI,,,,,
VA032,URI0001RAL,"Batteries ""C"" and ""E""",,2,,
VA032,UUR0001RA,"Batteries ""H"" and ""I""",,2,,
VA032,UUR0001RS,,,,,
VA032,UUR0002RI,,,,,
VA032,UUR0002RS,,,,,
VA032,UUR0003RA,"Batteries ""F"" and ""K""",,2,,
VA032,UUR0003RI,,,,,
VA032,UUR0004RA,"Batteries ""A,"" ""B"" ""C,"" ""F,"" ""G"" and ""K""",,6,,
VA032,UUR0004RI,,,,,
VA032,UUR0005RA,"Batteries ""C,"" ""I"" and ""K"" ",,3,,
VA032,UUR0006RI,,,,,
VA032,UUR0007RI,,,,,
VA032,UUR0010RI,,,,,
VA032,UUR0011RI,,,,,
VA032,UUR0012RI,,,,,
VA032,UUR0014RI,,,,,
VA032,UUR0017RI,,,,,
VA032,UWI0002RI,,,,,
VA032,UWI0003RI,,,,,
VA032,UWI0006RI,,,,,
VA032,UWI0007RI,,,,,
VA032,UWI0026RI,,,,,
VA032,UWV0007RI,,,,,
VA033,CGACOBB0I,,,,,
VA033,CGAFRASYAL,,,,,
VA033,UMA0007RI,,,,,
VA033,UMA0010RI,,,,,
VA033,UMA0015RI,,,,,
VA033,UMA0019RI,,,,,
VA033,UMA0020RI,,,,,
VA033,UMA0037RI,,,,,
VA033,UMD000AYAL,,,,,
VA033,UME0005RI,,,,,
VA033,UME0006RI,,,,,
VA033,UME0007RI,,,,,
VA033,UMI0007RI,,,,,
VA033,UMN0001RI,,,,,
VA033,UNJ0001RI01,,,,,
VA033,UNJ0002RI01,,,,,
VA033,UNJ0003RI01,,,,,
VA033,UNJ0004RI01,,,,,
VA033,UNJ0015RI,,,,,
VA033,UNJ0021RI,,,,,
VA033,UNJ0023RI,,,,,
VA033,UNJ0026RI,,,,,
VA033,UNY0001RAL,"Battery ""E""",,1,,
VA033,UNY0001YAL,,,,,
VA033,UNY0003YAL,,,,,
VA033,UNY0016RI,,,,,
VA033,UNY0018RI,,,,,
VA033,UNY0020RI,,,,,
VA033,UNY0027RI,,,,,
VA033,UNY0032RI,,,,,
VA033,UNY0033RI,,,,,
VA033,UNY0034RI,,,,,
VA033,UNY0036RI,,,,,
VA033,UNY0042RI,,,,,
VA033,UNY0043RI,,,,,
VA033,UNY0049RI,,,,,
VA033,UNY0059RI,,,,,
VA033,UNY0062RI,,,,,
VA033,UNY0065RI,,,,,
VA033,UNY0067RI,,,,,
VA033,UNY0077RI,,,,,
VA033,UNY0082RI,,,,,
VA033,UNY0121RI,,,,,
VA033,UNY0122RI,,,,,
VA033,UPA0001RAL,"Batteries ""C"" and ""D""",,2,,
VA033,UPA0023RI01,,,,,
VA033,UPA0049RI,,,,,
VA033,UPA0061RI,,,,,
VA033,UPA0082RI,,,,,
VA033,UPA0093RI,,,,,
VA033,UPA0095RI,,,,,
VA033,UPA0096RI,,,,,
VA033,UPA0102RI,,,,,
VA033,UPA0106RI,,,,,
VA033,UPA0119RI,,,,,
VA033,UPA0127RI,,,,,
VA033,UPA0139RI,,,,,
VA033,URI0001RAL,"Batteries ""B"" and ""G""",,2,,
VA033,URI0002RI,,,,,
VA033,UUR0002RA,"Batteries ""D"" and ""G""",,2,,
VA033,UUR0005RA,"Battery ""F""",,1,,
VA033,UVT0002RI,,,,,
VA033,UVT0003RI,,,,,
VA033,UVT0004RI,,,,,
VA033,UVT0005RI,,,,,
VA033,UVT0006RI,,,,,
VA033,UWI0005RI,,,,,
VA034,UMA0007RI,,,,,
VA034,UMA0010RI,,,,,
VA034,UMA0015RI,,,,,
VA034,UMA0019RI,,,,,
VA034,UMA0020RI,,,,,
VA034,UMA0037RI,,,,,
VA034,UMD000BYAL,,,,,
VA034,UME0005RI,,,,,
VA034,UME0006RI,,,,,
VA034,UME0007RI,,,,,
VA034,UMI0007RI,,,,,
VA034,UMN0001RI,,,,,
VA034,UNJ0001RI01,,,,,
VA034,UNJ0002RI01,,,,,
VA034,UNJ0003RI01,,,,,
VA034,UNJ0004RI01,,,,,
VA034,UNJ0015RI,,,,,
VA034,UNJ0021RI,,,,,
VA034,UNJ0023RI,,,,,
VA034,UNJ0026RI,,,,,
VA034,UNY0001RAL,"Battery ""E""",,1,,
VA034,UNY0001YAL,,,,,
VA034,UNY0003YAL,,,,,
VA034,UNY0016RI,,,,,
VA034,UNY0018RI,,,,,
VA034,UNY0020RI,,,,,
VA034,UNY0027RI,,,,,
VA034,UNY0031RI,,,,,
VA034,UNY0032RI,,,,,
VA034,UNY0033RI,,,,,
VA034,UNY0034RI,,,,,
VA034,UNY0036RI,,,,,
VA034,UNY0042RI,,,,,
VA034,UNY0043RI,,,,,
VA034,UNY0049RI,,,,,
VA034,UNY0059RI,,,,,
VA034,UNY0062RI,,,,,
VA034,UNY0065RI,,,,,
VA034,UNY0067RI,,,,,
VA034,UNY0077RI,,,,,
VA034,UNY0082RI,,,,,
VA034,UNY0121RI,,,,,
VA034,UNY0122RI,,,,,
VA034,UPA0001RAL,"Batteries ""C"" and ""D"" ",,2,,
VA034,UPA0023RI01,,,,,
VA034,UPA0049RI,,,,,
VA034,UPA0061RI,,,,,
VA034,UPA0082RI,,,,,
VA034,UPA0093RI,,,,,
VA034,UPA0095RI,,,,,
VA034,UPA0096RI,,,,,
VA034,UPA0098RI,,,,,
VA034,UPA0102RI,,,,,
VA034,UPA0106RI,,,,,
VA034,UPA0119RI,,,,,
VA034,UPA0127RI,,,,,
VA034,UPA0139RI,,,,,
VA034,URI0001RAL,"Batteries ""B"" and ""G""",,2,,
VA034,URI0002RI,,,,,
VA034,UUR0002RA,"Batteries ""D"" and ""G""",,2,,
VA034,UUR0005RA,"Battery ""F""",,1,,
VA034,UVT0002RI,,,,,
VA034,UVT0003RI,,,,,
VA034,UVT0004RI,,,,,
VA034,UVT0005RI,,,,,
VA034,UVT0006RI,,,,,
VA034,UWI0005RI,,,,,
VA035,CGACOBBL,,,,,
VA035,CMSJEFFLC,,,,,
VA035,CNC0001RC,,,,,
VA035,CNC0019R0S,,,,,
VA035,CNC0059R0S,,,,,
VA035,CSC0001RC,,,,,
VA035,CSC0002RC,,,,,
VA035,CVA0001RC,,,,,
VA035,CVA0002RC,,,,,
VA035,CVA0003RC,,,,,
VA035,CVA0004RC,,,,,
VA035,CVA0005RC01,,,,,
VA035,CVA0006RC,,,,,
VA035,CVA0009RC,,,,,
VA035,CVA0010RC,,,,,
VA035,CVA0012RC,,,,,
VA035,CVA0013RC,,,,,
VA035,UIL0008RC,,,,,
VA035,UIL0012RC,,,,,
VA035,UIN0003RC,,,,,
VA035,UMA0001RC,,,,,
VA035,UMA0033RI,,,,,
VA035,UMD0001RC01,,,,,
VA035,UME0001RC,,,,,
VA035,UME0006RI,,,,,
VA035,UNJ0001RC,,,,,
VA035,UNY0002RC01,,,,,
VA035,UNY0006RC,,,,,
VA035,UNY0006YAL,,,,,
VA035,UNY0008RC,,,,,
VA035,UNY0009RC,,,,,
VA035,UNY0086RI,,,,,
VA035,UNY0124RI,,,,,
VA035,UOH0006RC,,,,,
VA035,UPA0001RC,,,,,
VA035,UPA0003RC,,,,,
VA035,UPA0004RC,,,,,
VA035,UPA0006RC,,,,,
VA035,UPA0016RC,,,,,
VA035,UPA0017RC,,,,,
VA035,URI0001RC,,,,,
VA035,UUR0001RA,"Battery ""K""",,1,,
VA035,UUR0001RC01,,,,,
VA035,UUR0002RA,"Batteries ""B,"" ""L"" and ""M""",,3,,
VA035,UUR0002RC01,,,,,
VA035,UUR0004RA,"Battery ""E""",,1,,
VA035,UUR0005RC,,,,,
VA035,UUR0006RC,,,,,
VA035,UWI0003RI,,,,,
VA035,UWV0003RC,,,,,
VA036,CNC0001RC,,,,,
VA036,CVA0002RC,,,,,
VA036,UMA0001RC,,,,,
VA036,UMD0001RC01,,,,,
VA036,UMDPURNLC,,,,,
VA036,UME0001RC,,,,,
VA036,UNJ0001RC,,,,,
VA036,UNY0002RC01,,,,,
VA036,UNY0004RC,,,,,
VA036,UNY0010RC,,,,,
VA036,UOH0006RC,,,,,
VA036,UPA0001RC,,,,,
VA036,UPA0003RC,,,,,
VA036,UPA0004RC,,,,,
VA036,UPA0008RC,,,,,
VA036,UPA0016RC,,,,,
VA036,UUR0003RA,"Battery ""C""",,1,,
VA037,UME0001RC,,,,,
VA037,UNY0010RC,,,,,
VA037,UPA0004RC,,,,,
VA037,UPA0016RC,,,,,
VA038,CNC0001RC,,,,,
VA038,CNC0019R0S,,,,,
VA038,CNC0059R0S,,,,,
VA038,CSC0001RC,,,,,
VA038,CSC0002RC,,,,,
VA038,CVA0002RC,,,,,
VA038,CVA0003RC,,,,,
VA038,CVA0004RC,,,,,
VA038,CVA0005RC01,,,,,
VA038,CVA0006RC,,,,,
VA038,CVA0007RC,,,,,
VA038,CVA0009RC,,,,,
VA038,CVA0010RC,,,,,
VA038,CVA0011RC,,,,,
VA038,CVA0013RC,,,,,
VA038,UIL0008RC,,,,,
VA038,UIL0012RC,,,,,
VA038,UIN0003RC,,,,,
VA038,UMA0001RC,,,,,
VA038,UME0001RC,,,,,
VA038,UME0020RI,,,,,
VA038,UMI0016RI,,,,,
VA038,UNY0002RC01,,,,,
VA038,UNY0004RC,,,,,
VA038,UNY0006RC,,,,,
VA038,UNY0008RC,,,,,
VA038,UNY0009RC,,,,,
VA038,UNY0044RI,,,,,
VA038,UOH0006RC,,,,,
VA038,UPA0003RC,,,,,
VA038,UPA0004RC,,,,,
VA038,UPA0006RC,,,,,
VA038,UPA0008RC,,,,,
VA038,UPA0017RC,,,,,
VA038,UPA0083RI,,,,,
VA038,UUR0001RA,"Battery ""K""",,1,,
VA038,UUR0001RC01,,,,,
VA038,UUR0002RA,"Battery ""M""",,1,,
VA038,UUR0002RC01,,,,,
VA038,UUR0003RA,"Battery ""C""",,1,,
VA038,UUR0005RC,,,,,
VA038,UUR0006RC,,,,,
VA038,UWV0003RC,,,,,
VA039,UMA0010YAL,,,,,
VA039,UME0017RI,,,,,
VA039,UMI0003RI01,,,,,
VA039,UMI0005RI,,,,,
VA039,UNJ00000AL,"Battery ""B""",,1,,
VA039,UNY0040RI,,,,,
VA039,UPA0057RI,,,,,
VA039,UPA0063RI,,,,,
VA039,UPA0068RI,,,,,
VA039,UPA0099RI,,,,,
VA039,UPA0105RI,,,,,
VA039,UPA0110RI,,,,,
VA039,UPA0114RI,,,,,
VA039,UPA0141RI,,,,,
VA039,UPA0155RI,,,,,
VA040,CLAGREECA,,,,,
VA040,CMSJEFFLC,,,,,
VA040,CSC0001RC,,,,,
VA040,CSC0002RC,,,,,
VA040,CVA0001RC,,,,,
VA040,CVA0003RC,,,,,
VA040,CVA0004RC,,,,,
VA040,CVA0005RC01,,,,,
VA040,CVA0006RC,,,,,
VA040,CVA0007RC,,,,,
VA040,CVA0009RC,,,,,
VA040,CVA0010RC,,,,,
VA040,CVA0011RC,,,,,
VA040,CVA0012RC,,,,,
VA040,CVA0013RC,,,,,
VA040,CVA0015RC,,,,,
VA040,CVA0058RI,,,,,
VA040,UCT0014RI,,,,,
VA040,UDE0001RI01,,,,,
VA040,UDE0002RI,,,,,
VA040,UIN0014RI,,,,,
VA040,UMA0001CS,,,,,
VA040,UMA0015RI,,,,,
VA040,UMA0019RI,,,,,
VA040,UMA0020RI,,,,,
VA040,UMA0028RI,,,,,
VA040,UMD0001RC01,,,,,
VA040,UME0001RC,,,,,
VA040,UME0019RI,,,,,
VA040,UMI0007RI,,,,,
VA040,UMN0001RI,,,,,
VA040,UNJ0001RC,,,,,
VA040,UNJ0012RI,,,,,
VA040,UNY0001RAL,"Battery ""G""",,1,,
VA040,UNY0006YAL,,,,,
VA040,UNY0010RI,,,,,
VA040,UNY0039RI,,,,,
VA040,UNY0042RI,,,,,
VA040,UNY0052RI,,,,,
VA040,UNY0057RI,,,,,
VA040,UNY0059RI,,,,,
VA040,UNY0061RI,,,,,
VA040,UNY0063RI,,,,,
VA040,UNY0064RI,,,,,
VA040,UNY0066RI,,,,,
VA040,UNY0069RI,,,,,
VA040,UNY0082RI,,,,,
VA040,UNY0088RI,,,,,
VA040,UNY0108RI,,,,,
VA040,UNY0111RI,,,,,
VA040,UNY0125RI,,,,,
VA040,UNY0126RI,,,,,
VA040,UOH0001RAL1,"Battery ""H""",,1,,
VA040,UOH0004RI01,,,,,
VA040,UOH0006RC,,,,,
VA040,UOH0008RI01,,,,,
VA040,UPA0001RAL,"Batteries ""F"" and ""G""",,2,,
VA040,UPA0001RC,,,,,
VA040,UPA0003RC,,,,,
VA040,UPA0004RC,,,,,
VA040,UPA0008RC,,,,,
VA040,UPA0013RC,,,,,
VA040,UPA0016RC,,,,,
VA040,UPA0053RI,,,,,
VA040,UPA0072RI,,,,,
VA040,UPA0081RI,,,,,
VA040,UPA0116RI,,,,,
VA040,UPA0140RI,,,,,
VA040,UPA0145RI,,,,,
VA040,UPA0148RI,,,,,
VA040,URI0001RAL,"Batteries ""A"" and ""B""",,2,,
VA040,URI0001RC,,,,,
VA040,UUR0001RA,"Battery ""I""",,1,,
VA040,UUR0004RA,"Battery ""A""",,1,,
VA041,UCT0014RI,,,,,
VA041,UDE0002RI,,,,,
VA041,UIN0014RI,,,,,
VA041,UMA0001RC,,,,,
VA041,UMA0028RI,,,,,
VA041,UME0001RC,,,,,
VA041,UMI0007RC,,,,,
VA041,UNJ0001RC,,,,,
VA041,UNJ0012RI,,,,,
VA041,UNY0001RAL,"Battery ""G""",,1,,
VA041,UNY0006YAL,,,,,
VA041,UNY0010RC,,,,,
VA041,UNY0010RI,,,,,
VA041,UNY0039RI,,,,,
VA041,UNY0052RI,,,,,
VA041,UNY0057RI,,,,,
VA041,UNY0061RI,,,,,
VA041,UNY0063RI,,,,,
VA041,UNY0064RI,,,,,
VA041,UNY0066RI,,,,,
VA041,UNY0069RI,,,,,
VA041,UNY0088RI,,,,,
VA041,UNY0108RI,,,,,
VA041,UNY0111RI,,,,,
VA041,UNY0125RI,,,,,
VA041,UNY0126RI,,,,,
VA041,UOH0004RI01,,,,,
VA041,UOH0006RC,,,,,
VA041,UOH0008RI01,,,,,
VA041,UPA0001RAL,"Batteries ""F"" and ""G""",,2,,
VA041,UPA0001RC,,,,,
VA041,UPA0003RC,,,,,
VA041,UPA0004RC,,,,,
VA041,UPA0008RC,,,,,
VA041,UPA0013RC,,,,,
VA041,UPA0016RC,,,,,
VA041,UPA0053RI,,,,,
VA041,UPA0081RI,,,,,
VA041,UPA0116RI,,,,,
VA041,UPA0140RI,,,,,
VA041,UPA0145RI,,,,,
VA041,UPA0148RI,,,,,
VA041,URI0001RAL,"Battery ""A""",,1,,
VA041,URI0001RC,,,,,
VA041,UWV0007RI,,,,,
VA042,UMI0001RC01,,,,,
VA042,UMI0005RC,,,,,
VA042,UMI0006RC,,,,,
VA042,UNY0002RC01,,,,,
VA042,UNY0005RC,,,,,
VA042,UPA0018RC,,,,,
VA042,UUR0002RA,"Battery ""M""",,1,,
VA042,UUR0004RA,"Battery ""E""",,1,,
VA042,UVT0001RC,,,,,
VA042,UWV0001RC,,,,,
VA043,UMA0001YAL,,,,,
VA043,UMA0003YAL,,,,,
VA043,UMA0005YAL,,,,,
VA043,UMA0007RI,,,,,
VA043,UMA0009RI,,,,,
VA043,UMA0010RI,,,,,
VA043,UMA0018RI,,,,,
VA043,UMA0022RI,,,,,
VA043,UMA0032RI,,,,,
VA043,UMA0037RI,,,,,
VA043,UME0005RI,,,,,
VA043,UME0006RI,,,,,
VA043,UME0007RI,,,,,
VA043,UME0020RI,,,,,
VA043,UMI0001RI01,,,,,
VA043,UMI0004RI01,,,,,
VA043,UMI0016RI,including Brady's Sharpshooters,,,,
VA043,UNJ0001RI01,,,,,
VA043,UNJ0002RI01,,,,,
VA043,UNJ0003RI01,,,,,
VA043,UNJ0004RI01,,,,,
VA043,UNJ0015RI,,,,,
VA043,UNY0001RAL,"Battery ""C""",,1,,
VA043,UNY0001YAL,,,,,
VA043,UNY0003YAL,,,,,
VA043,UNY0005YAL,,,,,
VA043,UNY0015YAL,,,,,
VA043,UNY0043RI,,,,,
VA043,UNY0044RI,,,,,
VA043,UNY0049RI,,,,,
VA043,UNY0062RI,,,,,
VA043,UNY0065RI,,,,,
VA043,UNY0067RI,,,,,
VA043,UNY0077RI,,,,,
VA043,UNY0121RI,,,,,
VA043,UNY0122RI,,,,,
VA043,UNY0140RI,,,,,
VA043,UNY0146RI,,,,,
VA043,UOH0001RAL1,"Battery ""L""",,1,,
VA043,UPA0001RIR,,,,,
VA043,UPA0002RIR,,,,,
VA043,UPA0005RIR,,,,,
VA043,UPA0006RIR,,,,,
VA043,UPA0009RIR,,,,,
VA043,UPA0010RIR,,,,,
VA043,UPA0011RIR,,,,,
VA043,UPA0012RIR,,,,,
VA043,UPA0013RIR,,,,,
VA043,UPA0023RI01,,,,,
VA043,UPA0026RI,,,,,
VA043,UPA0049RI,,,,,
VA043,UPA0061RI,,,,,
VA043,UPA0062RI,,,,,
VA043,UPA0082RI,,,,,
VA043,UPA0083RI,,,,,
VA043,UPA0091RI,,,,,
VA043,UPA0093RI,,,,,
VA043,UPA0095RI,,,,,
VA043,UPA0096RI,,,,,
VA043,UPA0098RI,,,,,
VA043,UPA0102RI,,,,,
VA043,UPA0118RI,,,,,
VA043,UPA0119RI,,,,,
VA043,UPA0139RI,,,,,
VA043,UPA0155RI,,,,,
VA043,URI0001RAL,"Batteries ""C"" and ""G""",,2,,
VA043,URI0002RI,,,,,
VA043,UUR0002RI,,,,,
VA043,UUR0003RA,"Batteries ""F"" and ""K""",,2,,
VA043,UUR0003RI,,,,,
VA043,UUR0004RA,"Battery ""C""",,1,,
VA043,UUR0005RA,"Batteries ""D,"" ""F"" and ""M""",,3,,
VA043,UUR0011RI,,,,,
VA043,UUR0012RI,,,,,
VA043,UUR0014RI,,,,,
VA043,UUR0017RI,,,,,
VA043,UVT0002RI,,,,,
VA043,UVT0003RI,,,,,
VA043,UVT0004RI,,,,,
VA043,UVT0005RI,,,,,
VA043,UVT0006RI,,,,,
VA043,UWI0005RI,,,,,
VA044,CAL0003RI,,,,,
VA044,CAL0026RI,,,,,
VA044,CGA0021RI,,,,,
VA044,CLA0001RI01,,,,,
VA044,CMD0001YA,,,,,
VA044,CMD0004YA,,,,,
VA044,CNC0001RC,,,,,
VA044,CNC0003RI,,,,,
VA044,CNC0006RI,,,,,
VA044,CNC0009BS,,,,,
VA044,CNC0032RI,,,,,
VA044,CNC0045RI,,,,,
VA044,CNC0053RI,,,,,
VA044,CNC0057RI,,,,,
VA044,CSC0001RC,,,,,
VA044,CSC0002RC,,,,,
VA044,CSCZIMMCA,,,,,
VA044,CVA0002RC,,,,,
VA044,CVA0003RC,,,,,
VA044,CVA0004RC,,,,,
VA044,CVA0005RC01,,,,,
VA044,CVA0006RC,,,,,
VA044,CVA0007RC,,,,,
VA044,CVA0009RC,,,,,
VA044,CVA0010RC,,,,,
VA044,CVA0011RC,,,,,
VA044,CVA0012RC,,,,,
VA044,CVA0013RC,,,,,
VA044,CVA0015RC,,,,,
VA044,CVA0058RI,,,,,
VA044,UCT0001RAH,"Batteries ""B"" and ""M""",,2,,
VA044,UDE0001RI01,,,,,
VA044,UDE0002RI,,,,,
VA044,UIL0008RC,,,,,
VA044,UIN0003RC,"Cos ""A"" and ""C""",2,,,
VA044,UIN0007RI01,,,,,
VA044,UIN0014RI,,,,,
VA044,UIN0019RI,,,,,
VA044,UIN0020RI,,,,,
VA044,UMA0001CS,,,,,
VA044,UMA0001RC,,,,,
VA044,UMA0001RI,,,,,
VA044,UMA0001YAL,,,,,
VA044,UMA0003YAL,,,,,
VA044,UMA0005YAL,,,,,
VA044,UMA0007RI,,,,,
VA044,UMA0009RI,,,,,
VA044,UMA0009YAL,,,,,
VA044,UMA0010RI,,,,,
VA044,UMA0010YAL,,,,,
VA044,UMA0011RI,,,,,
VA044,UMA0013RI,,,,,
